service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
178397514371819,1,1,1,1,1,1,1,20220111,20220612
178399814371841,1,1,1,1,1,1,1,20220111,20220612
178501514372674,1,1,1,1,1,1,1,20220111,20220612
178272914370813,1,1,1,1,1,1,1,20220111,20220612
178275914370837,1,1,1,1,1,1,1,20220111,20220612
178502014372678,1,1,1,1,1,1,1,20220111,20220612
178270314370789,1,1,1,1,1,1,1,20220111,20220612
178384514371728,1,1,1,1,1,1,1,20220111,20220612
178397314371820,1,1,1,1,1,1,1,20220111,20220612
178270414370790,1,1,1,1,1,1,0,20220111,20220612
178260514370717,1,1,1,1,1,1,1,20220111,20220612
178331914371290,1,1,1,1,1,1,1,20220111,20220612
178349614371417,1,1,1,1,1,1,1,20220111,20220612
178324714371222,1,1,1,1,1,1,1,20220111,20220612
178350114371422,1,1,1,1,1,1,1,20220111,20220612
178340114373055,1,1,1,1,1,1,1,20220111,20220612
178254314373070,1,1,1,1,1,1,1,20220111,20220612
178424714373130,1,1,1,1,1,1,1,20220111,20220612
178312814371120,1,1,1,1,1,1,1,20220111,20220612
178329714371269,1,1,1,1,1,1,1,20220111,20220612
178320414371191,1,1,1,1,1,1,0,20220111,20220612
178335614371320,1,1,1,1,1,1,1,20220111,20220612
178327614371248,1,1,1,1,1,1,1,20220111,20220612
178330614371277,1,1,1,1,1,1,1,20220111,20220612
178332914371298,1,1,1,1,1,1,1,20220111,20220612
178313014371122,1,1,1,1,1,1,1,20220111,20220612
178325214371226,1,1,1,1,1,1,1,20220111,20220612
178382114373186,1,1,1,1,1,1,1,20220111,20220612
178313314371124,1,1,1,1,1,1,0,20220111,20220612
178320514371192,1,1,1,1,1,1,0,20220111,20220612
178328014371251,1,1,1,1,1,1,1,20220111,20220612
178318414371172,1,1,1,1,1,1,0,20220111,20220612
178338714371348,1,1,1,1,1,1,1,20220111,20220612
178253814370681,1,1,1,1,1,1,1,20220111,20220612
178249214370636,1,1,1,1,1,1,1,20220111,20220612
178342014371370,1,1,1,1,1,1,1,20220111,20220612
178321514371201,1,1,1,1,1,1,1,20220111,20220612
178325914371232,1,1,1,1,1,1,1,20220111,20220612
178318514371173,1,1,1,1,1,1,1,20220111,20220612
178336314371327,1,1,1,1,1,1,1,20220111,20220612
178349014371412,1,1,1,1,1,1,1,20220111,20220612
178328714371259,1,1,1,1,1,1,1,20220111,20220612
178331214371283,1,1,1,1,1,1,1,20220111,20220612
178342614371374,1,1,1,1,1,1,1,20220111,20220612
178171214372999,1,1,1,1,1,1,1,20220111,20220612
178326314371236,1,1,1,1,1,1,1,20220111,20220612
178326814371241,1,1,1,1,1,1,1,20220111,20220612
178346314371399,1,1,1,1,1,1,1,20220111,20220612
178411314371938,1,1,1,1,1,1,1,20220111,20220612
178413214371956,1,1,1,1,1,1,1,20220111,20220612
178420614372024,1,1,1,1,1,1,1,20220111,20220612
178430614372099,1,1,1,1,1,1,1,20220111,20220612
178425414372064,1,1,1,1,1,1,1,20220111,20220612
178430914372104,1,1,1,1,1,1,1,20220111,20220612
178431014372106,1,1,1,1,1,1,1,20220111,20220612
178442014372181,1,1,1,1,1,1,0,20220111,20220612
