service_id,date,exception_type
94696511500294,20200322,2
94696511500294,20200329,2
94696511500294,20200405,2
94696511500294,20200412,2
94696511500294,20200419,2
94696511500294,20200426,2
94696511500294,20200503,2
94696511500294,20200510,2
94696511500294,20200517,2
94696511500294,20200524,2
94696511500294,20200531,2
94696511500294,20200607,2
94696511500294,20200614,2
94696511500294,20200621,2
94696511500294,20200628,2
94696511500294,20200705,2
94696511500294,20200712,2
94696511500294,20200719,2
94696511500294,20200726,2
94696511500294,20200802,2
94696511500294,20200809,2
94696511500294,20200816,2
94696511500294,20200823,2
94696511500294,20200830,2
94696511500294,20200906,2
94696511500294,20200913,2
94696511500294,20200920,2
94696511500294,20200927,2
94696511500294,20201004,2
94696511500294,20201011,2
94696511500294,20201018,2
94696511500294,20201025,2
94696511500294,20201101,2
94696511500294,20201108,2
94696511500294,20201115,2
94696511500294,20201122,2
94696511500294,20201129,2
94696511500294,20201206,2
94624311492148,20191221,2
94624311492148,20191228,2
94624311492148,20200104,2
94624311492148,20200111,2
94624311492148,20200118,2
94624311492148,20200125,2
94624311492148,20200201,2
94624311492148,20200208,2
94624311492148,20200215,2
94624311492148,20200222,2
94624311492148,20200229,2
94624311492148,20200307,2
94624311492148,20200314,2
94624311492148,20200321,2
94624311492148,20200328,2
94624311492148,20200404,2
94624311492148,20200411,2
94624311492148,20200418,2
94624311492148,20200425,2
94624311492148,20200502,2
94624311492148,20200509,2
94624311492148,20200516,2
94624311492148,20200523,2
94624311492148,20200530,2
94624311492148,20200606,2
94624311492148,20200613,2
94624311492148,20200620,2
94624311492148,20200627,2
94624311492148,20200704,2
94624311492148,20200711,2
94624311492148,20200718,2
94624311492148,20200725,2
94624311492148,20200801,2
94624311492148,20200808,2
94624311492148,20200815,2
94624311492148,20200822,2
94624311492148,20200829,2
94624311492148,20200905,2
94624311492148,20200912,2
94624311492148,20200919,2
94624311492148,20200926,2
94624311492148,20201003,2
94624311492148,20201010,2
94624311492148,20201017,2
94624311492148,20201024,2
94624311492148,20201031,2
94624311492148,20201107,2
94624311492148,20201114,2
94624311492148,20201121,2
94624311492148,20201128,2
94624311492148,20201205,2
94624311492148,20201212,2
94657411495939,20191221,2
94657411495939,20191228,2
94657411495939,20200104,2
94657411495939,20200111,2
94657411495939,20200118,2
94657411495939,20200125,2
94657411495939,20200201,2
94657411495939,20200208,2
94657411495939,20200215,2
94657411495939,20200222,2
94657411495939,20200229,2
94657411495939,20200307,2
94657411495939,20200314,2
94657411495939,20200321,2
94657411495939,20200328,2
94657411495939,20200404,2
94657411495939,20200411,2
94657411495939,20200418,2
94657411495939,20200425,2
94657411495939,20200502,2
94657411495939,20200509,2
94657411495939,20200516,2
94657411495939,20200523,2
94657411495939,20200530,2
94657411495939,20200606,2
94657411495939,20200613,2
94657411495939,20200620,2
94657411495939,20200627,2
