,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
29,33.9,283,2.070671378091873,1.3126550868486353,0.028016406731629473,0.4452296819787986,0.22058823529411764,0.9345794392523363
30,35.0,278,1.9784172661870503,1.260387811634349,0.05310572298235852,0.3381294964028777,0.25,0.9345794392523363
31,36.2,273,1.8974358974358974,1.221884498480243,0.06915277045511575,0.2673992673992674,0.2777777777777778,0.9345794392523363
32,37.4,268,1.8208955223880596,1.1920529801324504,0.05219712047641072,0.21641791044776118,0.32608695652173914,0.9345794392523363
33,38.6,263,1.703422053231939,1.1764705882352942,0.13828082197251826,0.18250950570342206,0.36585365853658536,0.9345794392523363
34,39.7,258,1.5813953488372092,1.1570247933884297,0.2428146381753241,0.14728682170542637,0.4166666666666667,0.9345794392523363
35,40.9,253,1.4545454545454546,1.1320754716981132,0.3739852446332905,0.11067193675889328,0.4838709677419355,0.9345794392523363
36,42.1,248,1.3225806451612903,1.098901098901099,0.5467178166437627,0.07258064516129033,0.5769230769230769,0.9345794392523363
37,43.2,243,1.1934156378600822,1.0584415584415585,0.7654856761050741,0.037037037037037035,0.7142857142857143,0.9345794392523363
38,44.4,238,1.0924369747899159,1.0225563909774436,0.7762489552870387,0.012605042016806723,0.9,0.7009345794392523
39,45.6,233,0.9871244635193133,1.0,1.0000000000000002,0.0,1.0,0.7009345794392523
40,46.7,228,0.9736842105263158,1.0,1.0000000000000002,0.0,1.0,0.7009345794392523
41,47.9,223,0.9596412556053812,1.0,0.9999999999999999,0.0,1.0,0.7009345794392523
42,49.1,218,0.9541284403669725,1.0,0.9999999999999999,0.0,1.0,0.7009345794392523
43,50.2,213,0.9389671361502347,1.0,1.0,0.0,1.0,0.7009345794392523
44,51.4,208,0.9326923076923077,1.0,1.0,0.0,1.0,0.7009345794392523
45,52.6,203,0.9359605911330049,1.0,1.0,0.0,1.0,0.7009345794392523
46,53.7,198,0.9090909090909091,1.0,1.0,0.0,1.0,0.7009345794392523
47,54.9,193,0.8704663212435233,1.0,1.0000000000000002,0.0,1.0,0.7009345794392523
48,56.1,188,0.8297872340425532,1.0,0.9999999999999999,0.0,1.0,0.7009345794392523
49,57.2,183,0.819672131147541,1.0,0.9999999999999999,0.0,1.0,0.7009345794392523
50,58.4,178,0.8202247191011236,1.0,1.0,0.0,1.0,0.7009345794392523
51,59.6,173,0.7976878612716763,1.0,0.9999999999999999,0.0,1.0,0.7009345794392523
52,60.7,168,0.7976190476190477,1.0,0.9999999999999999,0.0,1.0,0.7009345794392523
53,61.9,163,0.7607361963190185,1.0,1.0,0.0,1.0,0.7009345794392523
54,63.1,158,0.7215189873417721,1.0,1.0000000000000002,0.0,1.0,0.7009345794392523
55,64.3,153,0.6928104575163399,1.0,1.0,0.0,1.0,0.7009345794392523
56,65.4,148,0.7162162162162162,1.0,1.0,0.0,1.0,0.7009345794392523
57,66.6,143,0.6853146853146853,1.0,0.9999999999999998,0.0,1.0,0.7009345794392523
58,67.8,138,0.6811594202898551,1.0,0.9999999999999998,0.0,1.0,0.7009345794392523
59,68.9,133,0.5864661654135338,1.0,,0.0,,0.46728971962616817
60,70.1,128,0.578125,1.0,,0.0,,0.46728971962616817
61,71.3,123,0.5691056910569106,1.0,,0.0,,0.46728971962616817
62,72.4,118,0.5254237288135594,1.0,,0.0,,0.46728971962616817
63,73.6,113,0.5132743362831859,1.0,,0.0,,0.46728971962616817
64,74.8,108,0.42592592592592593,1.0,,0.0,,0.46728971962616817
65,75.9,103,0.4077669902912621,1.0,,0.0,,0.46728971962616817
66,77.1,98,0.3469387755102041,1.0,,0.0,,0.46728971962616817
67,78.3,93,0.3225806451612903,1.0,,0.0,,0.46728971962616817
68,79.4,88,0.3409090909090909,1.0,,0.0,,0.46728971962616817
69,80.6,83,0.3614457831325301,1.0,,0.0,,0.46728971962616817
70,81.8,78,0.38461538461538464,1.0,,0.0,,0.46728971962616817
71,82.9,73,0.3013698630136986,1.0,,0.0,,0.46728971962616817
72,84.1,68,0.2647058823529412,1.0,,0.0,,0.46728971962616817
73,85.3,63,0.2857142857142857,1.0,,0.0,,0.46728971962616817
74,86.4,58,0.2413793103448276,1.0,,0.0,,0.46728971962616817
75,87.6,53,0.2641509433962264,1.0,,0.0,,0.46728971962616817
76,88.8,48,0.2916666666666667,1.0,,0.0,,0.46728971962616817
77,90.0,43,0.32558139534883723,1.0,,0.0,,0.46728971962616817
78,91.1,38,0.3684210526315789,1.0,,0.0,,0.46728971962616817
79,92.3,33,0.18181818181818182,1.0,,0.0,,0.46728971962616817
80,93.5,28,0.07142857142857142,1.0,,0.0,,0.46728971962616817
81,94.6,23,0.0,0.0,,0.0,,0.23364485981308408
82,95.8,18,0.0,0.0,,0.0,,0.23364485981308408
83,97.0,13,0.0,0.0,,0.0,,0.23364485981308408
84,98.1,8,0.0,0.0,,0.0,,0.23364485981308408
