,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
19,22.2,333,2.906906906906907,4.662162162162162,0.34859946844395345,27.66966966966967,0.20388349514563106,5.373831775700935
20,23.4,328,2.792682926829268,4.568892645815723,0.3833368198938186,25.74390243902439,0.16129032258064516,5.373831775700935
21,24.5,323,2.6996904024767803,4.317460317460317,0.3736389369189736,20.705882352941178,0.17110266159695817,5.373831775700935
22,25.7,318,2.6289308176100628,4.305857957490928,0.3729783441045669,20.053459119496857,0.1721311475409836,5.373831775700935
23,26.9,313,2.5559105431309903,4.365579903794762,0.38831556054618593,20.118210862619808,0.17796610169491525,5.373831775700935
24,28.0,308,2.4740259740259742,4.442722744881018,0.3967683180474706,20.198051948051948,0.17410714285714285,5.373831775700935
25,29.2,303,2.4092409240924093,4.502293577981652,0.4057240816400752,20.15841584158416,0.16901408450704225,5.373831775700935
26,30.4,298,2.295302013422819,4.573139974779319,0.4182874866905656,19.016778523489933,0.171875,5.373831775700935
27,31.5,293,2.1843003412969284,4.673051519154558,0.4464543188988585,18.97952218430034,0.17142857142857143,5.373831775700935
28,32.7,288,2.076388888888889,4.613584905660377,0.4480306832570174,16.625,0.15384615384615385,5.373831775700935
29,33.9,283,1.9646643109540636,4.733279613215149,0.4566974649438801,16.37102473498233,0.12949640287769784,5.373831775700935
30,35.0,278,1.8489208633093526,4.848026868178001,0.49651005499823303,16.485611510791365,0.1171875,5.373831775700935
31,36.2,273,1.750915750915751,4.972542072630646,0.5249898484285972,16.428571428571427,0.125,5.373831775700935
32,37.4,268,1.6567164179104477,5.089201877934272,0.564810085951647,16.25,0.13636363636363635,5.373831775700935
33,38.6,263,1.520912547528517,4.870857142857143,0.5446830652465662,12.87832699619772,0.13186813186813187,4.906542056074766
34,39.7,258,1.426356589147287,5.008383233532935,0.575177724937015,12.972868217054264,0.1411764705882353,4.906542056074766
35,40.9,253,1.2806324110671936,4.618524332810047,0.4730656203012306,9.110671936758893,0.0967741935483871,4.439252336448598
