,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
33,38.6,263,4.600760456273764,11.927974341857023,0.14303838413098857,2863.12927756654,0.019704433497536946,61.44859813084113
34,39.7,258,4.5271317829457365,15.57371881880976,0.09489081755465091,3745.445736434109,0.005385996409335727,60.280373831775705
35,40.9,253,4.41106719367589,13.396670658682634,0.07945854482725119,2045.6956521739132,0.0,54.90654205607477
36,42.1,248,4.419354838709677,13.414188200877621,0.05726355654898373,2053.3467741935488,0.0,54.4392523364486
37,43.2,243,4.42798353909465,13.38652605459057,0.05433111030442261,2054.2263374485597,0.0,53.97196261682243
38,44.4,238,4.453781512605042,13.52118805833397,0.04406768907958838,2067.1008403361343,0.0,53.271028037383175
39,45.6,233,4.446351931330472,13.443088547045713,0.042566545619523895,1964.9399141630902,0.0,52.10280373831776
40,46.7,228,4.4035087719298245,13.54017806510151,0.020115756739486474,1939.7675438596493,0.0,50.93457943925234
41,47.9,223,4.42152466367713,13.552842179592798,0.06630248212151738,1913.2107623318386,0.0,49.76635514018692
42,49.1,218,4.412844036697248,13.2799578193903,0.07619776304382103,1762.7935779816514,0.0,48.598130841121495
43,50.2,213,4.44131455399061,13.250189913135383,0.05155896134736271,1741.3098591549297,0.0,47.429906542056074
44,51.4,208,4.423076923076923,13.305891265918683,0.1113878968647045,1639.9375,0.0,45.32710280373832
45,52.6,203,4.394088669950739,12.621063712925668,0.09389978130576938,1250.7241379310344,0.0,40.42056074766355
46,53.7,198,4.404040404040404,12.554013684109087,0.10319960143716521,1211.0707070707072,0.0,39.48598130841122
47,54.9,193,4.414507772020725,12.534593456263805,0.07476928866316786,1163.559585492228,0.0,38.31775700934579
48,56.1,188,4.361702127659575,12.575208231259186,0.0809702335337048,1130.9840425531916,0.0,37.38317757009346
49,57.2,183,4.371584699453552,12.552836422691382,0.07093061464674175,1127.3169398907103,0.0,36.915887850467286
50,58.4,178,4.404494382022472,12.548753095663193,0.03563760384167761,1126.5224719101125,0.0,36.44859813084112
51,59.6,173,4.300578034682081,9.290539871223379,0.041126703540201114,483.77456647398844,0.0,21.962616822429908
52,60.7,168,4.309523809523809,9.182611438183347,0.01527926954989136,463.2916666666667,0.0,21.49532710280374
53,61.9,163,4.294478527607362,9.104034678226075,0.018471516050550512,447.3128834355828,0.0,21.02803738317757
54,63.1,158,4.291139240506329,8.772442588726513,0.02152763805313837,400.5759493670886,0.0,20.5607476635514
55,64.3,153,4.2745098039215685,8.647515735904648,0.06509287200274746,373.2287581699346,0.0,19.859813084112147
56,65.4,148,4.27027027027027,8.570745428973277,0.0243870141863346,363.70270270270277,0.0,19.158878504672895
57,66.6,143,4.293706293706293,8.525827814569537,0.06285063864713351,357.6083916083916,0.0,18.457943925233643
58,67.8,138,4.27536231884058,8.772072636192862,0.03619522244397167,359.768115942029,0.0,17.75700934579439
59,68.9,133,4.2406015037593985,8.696898575020956,0.07774044833906582,345.203007518797,0.0,17.056074766355138
60,70.1,128,4.203125,8.498269896193772,0.04621143508889479,321.6640625,0.0,16.822429906542055
61,71.3,123,4.211382113821138,8.546664167916042,0.07112031991130029,327.390243902439,0.0,16.822429906542055
62,72.4,118,4.237288135593221,8.552028218694886,0.06979360150431183,326.593220338983,0.0,16.588785046728972
63,73.6,113,4.1946902654867255,7.080739053404201,0.08157465197487228,212.61061946902655,0.0,16.121495327102803
64,74.8,108,4.166666666666667,6.981648863325116,0.05923341840147151,202.212962962963,0.0,15.186915887850466
65,75.9,103,4.233009708737864,6.8648728562980486,0.08750095373531636,192.5728155339806,0.0,14.252336448598129
66,77.1,98,4.142857142857143,5.81322505800464,0.04172488767060574,127.01020408163265,0.0,13.551401869158877
