,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
46,53.7,198,2.3737373737373737,2.257142857142857,0.039784369829222004,4.444444444444445,0.16216216216216217,3.9719626168224296
47,54.9,193,2.33160621761658,2.275659824046921,0.0394504420275473,4.507772020725389,0.16551724137931034,3.9719626168224296
48,56.1,188,2.3404255319148937,2.280597014925373,0.018344625862925745,4.5638297872340425,0.16901408450704225,3.9719626168224296
49,57.2,183,2.2076502732240435,2.0407331975560083,0.06083464357539294,2.7923497267759565,0.22641509433962265,2.570093457943925
50,58.4,178,2.202247191011236,2.054054054054054,0.07087428399381171,2.848314606741573,0.23076923076923078,2.570093457943925
51,59.6,173,2.1271676300578033,2.0616740088105727,0.04385838287082024,2.786127167630058,0.19148936170212766,2.570093457943925
52,60.7,168,2.0714285714285716,1.8445595854922279,0.008664879488712734,1.9404761904761905,0.20224719101123595,2.102803738317757
53,61.9,163,1.9631901840490797,1.8125,0.007283924378149941,1.7546012269938651,0.21686746987951808,2.102803738317757
54,63.1,158,1.9367088607594938,1.827485380116959,0.005592956596275174,1.7911392405063291,0.2222222222222222,2.102803738317757
55,64.3,153,1.8954248366013071,1.8286604361370717,0.06746897472314844,1.738562091503268,0.2054794520547945,1.8691588785046727
56,65.4,148,1.8108108108108107,1.8153310104529616,0.0748363020614554,1.5810810810810811,0.19672131147540983,1.8691588785046727
57,66.6,143,1.7342657342657342,1.8264150943396227,0.038327192395785685,1.5314685314685315,0.16981132075471697,1.8691588785046727
58,67.8,138,1.681159420289855,1.7543859649122806,0.14011744940674872,1.2463768115942029,0.2,1.6355140186915886
59,68.9,133,1.6842105263157894,1.7678571428571428,0.12057193074877019,1.2932330827067668,0.2,1.6355140186915886
60,70.1,128,1.515625,1.6988636363636365,0.19316615897311987,0.9609375,0.10344827586206896,1.6355140186915886
61,71.3,123,1.4146341463414633,1.5673758865248226,0.16043358045145484,0.6504065040650406,0.0,1.6355140186915886
62,72.4,118,1.3389830508474576,1.5813953488372092,0.17577730770460182,0.635593220338983,0.0,1.6355140186915886
63,73.6,113,1.2035398230088497,1.3870967741935485,0.21725757685488142,0.3185840707964602,0.0,1.1682242990654206
64,74.8,108,1.1666666666666667,1.4090909090909092,0.2460106382978723,0.3333333333333333,0.0,1.1682242990654206
65,75.9,103,1.1067961165048543,1.425,0.3372093023255814,0.3300970873786408,0.0,1.1682242990654206
66,77.1,98,1.0408163265306123,1.4594594594594594,0.3108108108108108,0.3469387755102041,0.0,1.1682242990654206
67,78.3,93,0.967741935483871,1.5,0.27419354838709675,0.3655913978494624,0.0,1.1682242990654206
68,79.4,88,1.0,1.507462686567164,0.26666666666666666,0.38636363636363635,0.0,1.1682242990654206
69,80.6,83,1.0120481927710843,1.523076923076923,0.25,0.40963855421686746,0.0,1.1682242990654206
70,81.8,78,0.8461538461538461,1.5925925925925926,0.3452380952380953,0.41025641025641024,0.0,1.1682242990654206
71,82.9,73,0.8493150684931506,1.6153846153846154,0.32017543859649117,0.4383561643835616,0.0,1.1682242990654206
72,84.1,68,0.7352941176470589,1.3888888888888888,0.08088235294117647,0.20588235294117646,0.0,0.9345794392523363
73,85.3,63,0.5714285714285714,1.3333333333333333,0.35714285714285715,0.12698412698412698,0.0,0.9345794392523363
74,86.4,58,0.4827586206896552,1.125,-0.16666666666666663,0.034482758620689655,0.0,0.7009345794392523
75,87.6,53,0.4528301886792453,1.0,,0.0,,0.46728971962616817
76,88.8,48,0.4166666666666667,1.0,,0.0,,0.46728971962616817
77,90.0,43,0.37209302325581395,1.0,,0.0,,0.46728971962616817
78,91.1,38,0.42105263157894735,1.0,,0.0,,0.46728971962616817
79,92.3,33,0.36363636363636365,1.0,,0.0,,0.46728971962616817
80,93.5,28,0.35714285714285715,1.0,,0.0,,0.46728971962616817
81,94.6,23,0.17391304347826086,1.0,,0.0,,0.46728971962616817
82,95.8,18,0.2222222222222222,1.0,,0.0,,0.46728971962616817
83,97.0,13,0.0,0.0,,0.0,,0.23364485981308408
84,98.1,8,0.0,0.0,,0.0,,0.23364485981308408
