,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
0,0.0,428,5.481308411214953,9.527041776129963,0.2282961704369721,3632.5397196261692,0.22216547497446373,100.0
1,1.2,423,5.125295508274232,12.376714790630803,0.20856638425483745,3591.7068557919615,0.23653846153846153,85.2803738317757
2,2.3,418,4.813397129186603,15.180828798660528,0.12533159189662796,3566.105263157894,0.21951219512195122,75.46728971962617
3,3.5,413,4.605326876513317,13.644082122310985,0.13562086807548254,1122.8740920096852,0.2259294566253575,41.58878504672897
4,4.7,408,4.416666666666667,11.116441391535563,0.11856169708608737,447.6029411764706,0.2249173098125689,31.775700934579437
5,5.8,403,4.287841191066997,6.490354938271605,0.1518490769201416,141.25062034739454,0.22634730538922157,14.252336448598129
6,7.0,398,4.150753768844221,6.904724409448819,0.1569707193209089,131.89195979899498,0.21912350597609562,14.252336448598129
7,8.2,393,4.025445292620865,6.397254632807138,0.15537535689183551,100.04834605597965,0.21021897810218979,13.084112149532709
8,9.3,388,3.8917525773195876,6.643909555069293,0.1244598851871422,99.7139175257732,0.19763513513513514,10.2803738317757
9,10.5,383,3.7493472584856398,6.793234801158007,0.147760025689191,99.27154046997389,0.18532818532818532,10.2803738317757
10,11.7,378,3.634920634920635,5.54181459566075,0.12232797881122091,60.91798941798942,0.16883116883116883,8.644859813084112
11,12.9,373,3.517426273458445,5.511041009463723,0.12918335747576393,53.67292225201072,0.16666666666666666,8.644859813084112
12,14.0,368,3.402173913043478,5.356869742543972,0.1250938194201511,46.44565217391305,0.14516129032258066,8.644859813084112
13,15.2,363,3.2947658402203857,5.0984156002437535,0.09780829653390125,37.05509641873278,0.1437125748502994,7.943925233644859
14,16.4,358,3.201117318435754,4.441376837576192,0.11440081832061318,26.810055865921786,0.14331210191082802,7.242990654205607
15,17.5,353,3.13314447592068,4.475172163827474,0.12162346512958534,27.161473087818695,0.14563106796116504,7.242990654205607
16,18.7,348,3.0517241379310347,4.5170893054024255,0.14033771230795838,27.5,0.14046822742474915,7.242990654205607
17,19.9,343,2.9212827988338192,3.955036748811068,0.16467033507799614,19.927113702623906,0.1449814126394052,5.14018691588785
18,21.0,338,2.8165680473372783,3.886501634750117,0.19209409552575515,18.284023668639055,0.1346938775510204,4.672897196261682
19,22.2,333,2.6966966966966965,3.579004920721706,0.20176996781455867,14.165165165165165,0.125,4.672897196261682
20,23.4,328,2.6097560975609757,3.437353629976581,0.20091376694232047,12.692073170731707,0.07575757575757576,4.672897196261682
21,24.5,323,2.526315789473684,3.484356197352587,0.26298068029013555,12.78328173374613,0.07936507936507936,4.672897196261682
22,25.7,318,2.440251572327044,3.5366004962779156,0.33288429341484554,12.858490566037736,0.08379888268156424,4.672897196261682
23,26.9,313,2.3706070287539935,3.4404841963685273,0.3534754542577054,11.594249201277956,0.07142857142857142,4.672897196261682
24,28.0,308,2.2662337662337664,3.0546938775510206,0.2963569193898228,8.172077922077921,0.06,3.0373831775700935
25,29.2,303,2.1782178217821784,3.0286225402504474,0.28875340265720406,7.485148514851486,0.043795620437956206,3.0373831775700935
26,30.4,298,2.1140939597315436,3.044048734770384,0.30133135926365806,7.318791946308725,0.046153846153846156,3.0373831775700935
27,31.5,293,2.0273037542662116,3.0855457227138645,0.32015716711380243,7.238907849829351,0.04878048780487805,3.0373831775700935
28,32.7,288,1.9375,3.120925341745531,0.3251227011876288,7.003472222222222,0.05217391304347826,3.0373831775700935
29,33.9,283,1.8586572438162545,3.173391494002181,0.36874324861975716,7.042402826855124,0.05504587155963303,3.0373831775700935
30,35.0,278,1.7482014388489209,3.1794871794871793,0.35660100170642833,6.420863309352518,0.06060606060606061,3.0373831775700935
31,36.2,273,1.6336996336996337,3.1309041835357623,0.4013279707741258,5.783882783882784,0.06593406593406594,3.0373831775700935
32,37.4,268,1.5149253731343284,2.6770293609671847,0.38609967117967264,3.623134328358209,0.07407407407407407,3.0373831775700935
33,38.6,263,1.4220532319391634,2.688336520076482,0.3920261869168153,3.3574144486692017,0.08108108108108109,3.0373831775700935
34,39.7,258,1.2713178294573644,2.11484593837535,0.36349190615357924,1.5426356589147288,0.05454545454545454,3.0373831775700935
35,40.9,253,1.1699604743083003,2.0938511326860842,0.3933918546481701,1.3359683794466404,0.0625,3.0373831775700935
36,42.1,248,1.0564516129032258,1.8906882591093117,0.4476209531502001,0.8870967741935484,0.075,2.570093457943925
37,43.2,243,0.9958847736625515,1.9282700421940928,0.422168021412388,0.9053497942386831,0.075,2.570093457943925
38,44.4,238,0.9327731092436975,1.9691629955947136,0.38893210407412837,0.9243697478991597,0.075,2.570093457943925
39,45.6,233,0.8669527896995708,2.013824884792627,0.3436973504577334,0.944206008583691,0.075,2.570093457943925
40,46.7,228,0.7982456140350878,2.0628019323671496,0.2785298883777621,0.9649122807017544,0.075,2.570093457943925
41,47.9,223,0.726457399103139,2.116751269035533,0.17651450713692418,0.9865470852017937,0.075,2.570093457943925
42,49.1,218,0.6697247706422018,2.164021164021164,0.13917167870015434,1.0091743119266054,0.0,2.570093457943925
43,50.2,213,0.5539906103286385,1.9022556390977443,0.04130044437686718,0.5633802816901409,0.0,1.6355140186915886
44,51.4,208,0.38461538461538464,1.9655172413793103,0.24036382563780812,0.40384615384615385,0.0,1.6355140186915886
45,52.6,203,0.24630541871921183,1.5609756097560976,0.3611575592573076,0.11330049261083744,0.0,1.1682242990654206
46,53.7,198,0.16161616161616163,1.391304347826087,0.48795003647426655,0.045454545454545456,0.0,1.1682242990654206
47,54.9,193,0.09326424870466321,1.0,,0.0,,0.46728971962616817
