,c,N,avg_degree,avg_sht_path,assort,avg_betweeness,avg_clustering,S
59,68.9,133,0.631578947368421,2.694915254237288,0.596153846153846,1.5037593984962405,0.15789473684210525,2.102803738317757
60,70.1,128,0.65625,2.694915254237288,0.596153846153846,1.5625,0.15789473684210525,2.102803738317757
61,71.3,123,0.6829268292682927,2.694915254237288,0.596153846153846,1.6260162601626016,0.15789473684210525,2.102803738317757
62,72.4,118,0.6440677966101694,2.44,0.5476190476190477,1.2203389830508475,0.16666666666666666,1.8691588785046727
63,73.6,113,0.672566371681416,2.44,0.5476190476190477,1.2743362831858407,0.16666666666666666,1.8691588785046727
64,74.8,108,0.6111111111111112,2.5,0.5037593984962406,1.2777777777777777,0.17647058823529413,1.8691588785046727
65,75.9,103,0.6407766990291263,2.5,0.5037593984962406,1.3398058252427185,0.17647058823529413,1.8691588785046727
66,77.1,98,0.673469387755102,2.5,0.5037593984962406,1.4081632653061225,0.17647058823529413,1.8691588785046727
67,78.3,93,0.7096774193548387,2.5,0.5037593984962406,1.4838709677419355,0.17647058823529413,1.8691588785046727
68,79.4,88,0.7045454545454546,2.533333333333333,0.4789915966386554,1.5681818181818181,0.17647058823529413,1.8691588785046727
69,80.6,83,0.6987951807228916,2.5697674418604652,0.5894338862466559,1.6265060240963856,0.1875,1.8691588785046727
70,81.8,78,0.46153846153846156,1.6129032258064515,0.35714285714285715,0.24358974358974358,0.0,1.1682242990654206
71,82.9,73,0.3287671232876712,1.5789473684210527,,0.1506849315068493,0.0,1.1682242990654206
72,84.1,68,0.35294117647058826,1.5789473684210527,,0.16176470588235295,0.0,1.1682242990654206
73,85.3,63,0.31746031746031744,1.6470588235294117,,0.1746031746031746,0.0,1.1682242990654206
74,86.4,58,0.3448275862068966,1.6470588235294117,,0.1896551724137931,0.0,1.1682242990654206
75,87.6,53,0.33962264150943394,1.6666666666666667,,0.18867924528301888,0.0,1.1682242990654206
76,88.8,48,0.2916666666666667,1.7692307692307692,,0.20833333333333334,0.0,1.1682242990654206
77,90.0,43,0.32558139534883723,1.7692307692307692,,0.23255813953488372,0.0,1.1682242990654206
78,91.1,38,0.3684210526315789,1.7692307692307692,,0.2631578947368421,0.0,1.1682242990654206
